datetime,ticker,company_name,avg_price,volume,market_index
2024-10-16 16:00:00,AAPL,Apple Inc.,176.72,710,2262.07
2024-10-16 16:00:00,AMZN,Amazon.com Inc.,144.65,780,2262.07
2024-10-16 16:00:00,GOOGL,Alphabet Inc.,140.17,850,2262.07
2024-10-16 16:00:00,JPM,JPMorgan Chase & Co.,149.39,630,2262.07
2024-10-16 16:00:00,META,Meta Platforms Inc.,300.29,310,2262.07
2024-10-16 16:00:00,NVDA,NVIDIA Corporation,453.67,720,2262.07
2024-10-16 16:00:00,PG,Procter & Gamble Company,153.85,960,2262.07
2024-10-17 09:00:00,AAPL,Apple Inc.,176.14,950,2265.05
2024-10-17 09:00:00,AMZN,Amazon.com Inc.,144.86,2950,2265.05
2024-10-17 09:00:00,GOOGL,Alphabet Inc.,140.55,520,2265.05
2024-10-17 09:00:00,JPM,JPMorgan Chase & Co.,149.33,1760,2265.05
2024-10-17 09:00:00,META,Meta Platforms Inc.,299.88,1650,2265.05
2024-10-17 09:00:00,MSFT,Microsoft Corporation,336.26,2710,2265.05
2024-10-17 09:00:00,NVDA,NVIDIA Corporation,454.85,1660,2265.05
2024-10-17 09:00:00,PG,Procter & Gamble Company,154.11,600,2265.05
2024-10-17 09:00:00,TSLA,Tesla Inc.,246.36,840,2265.05
2024-10-17 09:00:00,WMT,Walmart Inc.,162.71,2290,2265.05
2024-10-17 10:00:00,AAPL,Apple Inc.,175.86,2590,2264.37
2024-10-17 10:00:00,AMZN,Amazon.com Inc.,144.9,320,2264.37
2024-10-17 10:00:00,GOOGL,Alphabet Inc.,140.7,1990,2264.37
2024-10-17 10:00:00,JPM,JPMorgan Chase & Co.,148.84,1490,2264.37
2024-10-17 10:00:00,META,Meta Platforms Inc.,299.41,1200,2264.37
2024-10-17 10:00:00,MSFT,Microsoft Corporation,336.54,2350,2264.37
2024-10-17 10:00:00,NVDA,NVIDIA Corporation,454.61,1060,2264.37
2024-10-17 10:00:00,PG,Procter & Gamble Company,154.39,1860,2264.37
2024-10-17 10:00:00,WMT,Walmart Inc.,162.8,1610,2264.37
2024-10-17 11:00:00,AAPL,Apple Inc.,175.98,760,2261.84
2024-10-17 11:00:00,AMZN,Amazon.com Inc.,145.01,730,2261.84
2024-10-17 11:00:00,GOOGL,Alphabet Inc.,140.54,1300,2261.84
2024-10-17 11:00:00,JPM,JPMorgan Chase & Co.,148.69,810,2261.84
2024-10-17 11:00:00,META,Meta Platforms Inc.,298.36,1980,2261.84
2024-10-17 11:00:00,MSFT,Microsoft Corporation,335.38,2340,2261.84
2024-10-17 11:00:00,NVDA,NVIDIA Corporation,453.77,1740,2261.84
2024-10-17 11:00:00,PG,Procter & Gamble Company,154.64,750,2261.84
2024-10-17 11:00:00,TSLA,Tesla Inc.,246.36,1310,2261.84
2024-10-17 11:00:00,WMT,Walmart Inc.,163.11,1940,2261.84
2024-10-17 12:00:00,AAPL,Apple Inc.,175.98,120,2261.24
2024-10-17 12:00:00,AMZN,Amazon.com Inc.,144.73,2480,2261.24
2024-10-17 12:00:00,GOOGL,Alphabet Inc.,140.55,1070,2261.24
2024-10-17 12:00:00,JPM,JPMorgan Chase & Co.,148.86,2270,2261.24
2024-10-17 12:00:00,META,Meta Platforms Inc.,298.1,2780,2261.24
2024-10-17 12:00:00,MSFT,Microsoft Corporation,335.34,100,2261.24
2024-10-17 12:00:00,NVDA,NVIDIA Corporation,453.57,1230,2261.24
2024-10-17 12:00:00,PG,Procter & Gamble Company,155.15,820,2261.24
2024-10-17 12:00:00,TSLA,Tesla Inc.,246.31,1080,2261.24
2024-10-17 13:00:00,AAPL,Apple Inc.,175.9,920,2262.66
2024-10-17 13:00:00,AMZN,Amazon.com Inc.,144.4,650,2262.66
2024-10-17 13:00:00,GOOGL,Alphabet Inc.,140.19,430,2262.66
2024-10-17 13:00:00,JPM,JPMorgan Chase & Co.,149.13,1590,2262.66
2024-10-17 13:00:00,META,Meta Platforms Inc.,298.5,1350,2262.66
2024-10-17 13:00:00,MSFT,Microsoft Corporation,335.13,1140,2262.66
2024-10-17 13:00:00,NVDA,NVIDIA Corporation,455.43,910,2262.66
2024-10-17 13:00:00,PG,Procter & Gamble Company,155.11,1730,2262.66
2024-10-17 13:00:00,TSLA,Tesla Inc.,246.42,1570,2262.66
2024-10-17 13:00:00,WMT,Walmart Inc.,162.45,530,2262.66
2024-10-17 14:00:00,AAPL,Apple Inc.,175.99,1580,2264.90
2024-10-17 14:00:00,AMZN,Amazon.com Inc.,144.5,2660,2264.90
2024-10-17 14:00:00,JPM,JPMorgan Chase & Co.,149.46,300,2264.90
2024-10-17 14:00:00,META,Meta Platforms Inc.,299.26,1250,2264.90
2024-10-17 14:00:00,MSFT,Microsoft Corporation,335.39,1760,2264.90
2024-10-17 14:00:00,NVDA,NVIDIA Corporation,455.54,450,2264.90
2024-10-17 14:00:00,PG,Procter & Gamble Company,155.5,430,2264.90
2024-10-17 14:00:00,TSLA,Tesla Inc.,246.81,880,2264.90
2024-10-17 14:00:00,WMT,Walmart Inc.,162.29,3100,2264.90
2024-10-17 15:00:00,AAPL,Apple Inc.,176.35,360,2265.24
2024-10-17 15:00:00,AMZN,Amazon.com Inc.,144.26,1900,2265.24
2024-10-17 15:00:00,GOOGL,Alphabet Inc.,140.12,940,2265.24
2024-10-17 15:00:00,JPM,JPMorgan Chase & Co.,148.72,180,2265.24
2024-10-17 15:00:00,META,Meta Platforms Inc.,299.71,1360,2265.24
2024-10-17 15:00:00,MSFT,Microsoft Corporation,335.04,1110,2265.24
2024-10-17 15:00:00,PG,Procter & Gamble Company,155.64,1680,2265.24
2024-10-17 15:00:00,TSLA,Tesla Inc.,246.74,470,2265.24
2024-10-17 15:00:00,WMT,Walmart Inc.,162.13,690,2265.24
2024-10-17 16:00:00,AAPL,Apple Inc.,175.95,1310,2262.49
2024-10-17 16:00:00,AMZN,Amazon.com Inc.,144.03,1970,2262.49
2024-10-17 16:00:00,GOOGL,Alphabet Inc.,140.01,1280,2262.49
2024-10-17 16:00:00,JPM,JPMorgan Chase & Co.,148.51,220,2262.49
2024-10-17 16:00:00,META,Meta Platforms Inc.,299.8,2330,2262.49
2024-10-17 16:00:00,MSFT,Microsoft Corporation,334.53,2500,2262.49
2024-10-17 16:00:00,NVDA,NVIDIA Corporation,455.45,1490,2262.49
2024-10-17 16:00:00,PG,Procter & Gamble Company,155.74,1800,2262.49
2024-10-17 16:00:00,TSLA,Tesla Inc.,246.41,180,2262.49
2024-10-17 16:00:00,WMT,Walmart Inc.,162.06,1890,2262.49
2024-10-18 09:00:00,AAPL,Apple Inc.,176.47,2800,2263.81
2024-10-18 09:00:00,AMZN,Amazon.com Inc.,144.24,1870,2263.81
2024-10-18 09:00:00,GOOGL,Alphabet Inc.,139.57,720,2263.81
2024-10-18 09:00:00,JPM,JPMorgan Chase & Co.,148.06,2130,2263.81
2024-10-18 09:00:00,META,Meta Platforms Inc.,300.39,1420,2263.81
2024-10-18 09:00:00,MSFT,Microsoft Corporation,334.41,990,2263.81
2024-10-18 09:00:00,NVDA,NVIDIA Corporation,456.27,3770,2263.81
2024-10-18 09:00:00,PG,Procter & Gamble Company,155.89,900,2263.81
2024-10-18 09:00:00,TSLA,Tesla Inc.,246.68,2050,2263.81
2024-10-18 09:00:00,WMT,Walmart Inc.,161.83,1000,2263.81
2024-10-18 10:00:00,AAPL,Apple Inc.,176.92,1500,2265.38
2024-10-18 10:00:00,AMZN,Amazon.com Inc.,144.22,1900,2265.38
2024-10-18 10:00:00,GOOGL,Alphabet Inc.,139.6,1180,2265.38
2024-10-18 10:00:00,JPM,JPMorgan Chase & Co.,148.27,1400,2265.38
2024-10-18 10:00:00,META,Meta Platforms Inc.,299.77,1580,2265.38
2024-10-18 10:00:00,MSFT,Microsoft Corporation,335.88,1300,2265.38
2024-10-18 10:00:00,NVDA,NVIDIA Corporation,455.48,520,2265.38
2024-10-18 10:00:00,PG,Procter & Gamble Company,156.37,1200,2265.38
2024-10-18 10:00:00,WMT,Walmart Inc.,162.36,2910,2265.38
2024-10-18 11:00:00,AAPL,Apple Inc.,177.05,1020,2266.28
2024-10-18 11:00:00,AMZN,Amazon.com Inc.,144.13,1190,2266.28
2024-10-18 11:00:00,GOOGL,Alphabet Inc.,139.56,3430,2266.28
2024-10-18 11:00:00,JPM,JPMorgan Chase & Co.,148.56,1350,2266.28
2024-10-18 11:00:00,META,Meta Platforms Inc.,301.1,490,2266.28
2024-10-18 11:00:00,MSFT,Microsoft Corporation,334.73,2720,2266.28
2024-10-18 11:00:00,NVDA,NVIDIA Corporation,455.22,1630,2266.28
2024-10-18 11:00:00,PG,Procter & Gamble Company,156.44,2100,2266.28
2024-10-18 11:00:00,TSLA,Tesla Inc.,247.32,2340,2266.28
2024-10-18 11:00:00,WMT,Walmart Inc.,162.17,1750,2266.28
2024-10-18 12:00:00,AAPL,Apple Inc.,176.44,680,2266.20
2024-10-18 12:00:00,AMZN,Amazon.com Inc.,144.37,1640,2266.20
2024-10-18 12:00:00,GOOGL,Alphabet Inc.,139.39,2420,2266.20
2024-10-18 12:00:00,JPM,JPMorgan Chase & Co.,148.37,1110,2266.20
2024-10-18 12:00:00,META,Meta Platforms Inc.,300.43,390,2266.20
2024-10-18 12:00:00,NVDA,NVIDIA Corporation,455.44,1520,2266.20
2024-10-18 12:00:00,PG,Procter & Gamble Company,156.28,780,2266.20
2024-10-18 12:00:00,TSLA,Tesla Inc.,247.71,1000,2266.20
2024-10-18 12:00:00,WMT,Walmart Inc.,162.47,1340,2266.20
2024-10-18 13:00:00,AAPL,Apple Inc.,176.44,2040,2268.22
2024-10-18 13:00:00,AMZN,Amazon.com Inc.,144.33,1620,2268.22
2024-10-18 13:00:00,GOOGL,Alphabet Inc.,139.56,680,2268.22
2024-10-18 13:00:00,JPM,JPMorgan Chase & Co.,148.49,1350,2268.22
2024-10-18 13:00:00,META,Meta Platforms Inc.,302.35,590,2268.22
2024-10-18 13:00:00,MSFT,Microsoft Corporation,335.33,160,2268.22
2024-10-18 13:00:00,NVDA,NVIDIA Corporation,454.75,2330,2268.22
2024-10-18 13:00:00,PG,Procter & Gamble Company,156.15,2640,2268.22
2024-10-18 13:00:00,WMT,Walmart Inc.,162.83,3130,2268.22
2024-10-18 14:00:00,AAPL,Apple Inc.,175.7,1280,2266.57
2024-10-18 14:00:00,AMZN,Amazon.com Inc.,144.12,310,2266.57
2024-10-18 14:00:00,GOOGL,Alphabet Inc.,139.4,1730,2266.57
2024-10-18 14:00:00,JPM,JPMorgan Chase & Co.,148.42,1840,2266.57
2024-10-18 14:00:00,META,Meta Platforms Inc.,302.13,2220,2266.57
2024-10-18 14:00:00,MSFT,Microsoft Corporation,334.85,1470,2266.57
2024-10-18 14:00:00,NVDA,NVIDIA Corporation,454.8,1170,2266.57
2024-10-18 14:00:00,PG,Procter & Gamble Company,155.68,2570,2266.57
2024-10-18 14:00:00,TSLA,Tesla Inc.,248.48,3120,2266.57
2024-10-18 14:00:00,WMT,Walmart Inc.,162.99,830,2266.57
2024-10-18 15:00:00,AMZN,Amazon.com Inc.,144.28,1270,2267.28
2024-10-18 15:00:00,JPM,JPMorgan Chase & Co.,148.59,1410,2267.28
2024-10-18 15:00:00,META,Meta Platforms Inc.,302.71,300,2267.28
2024-10-18 15:00:00,NVDA,NVIDIA Corporation,455.42,1770,2267.28
2024-10-18 15:00:00,PG,Procter & Gamble Company,156.17,870,2267.28
2024-10-18 15:00:00,TSLA,Tesla Inc.,247.65,820,2267.28
2024-10-18 15:00:00,WMT,Walmart Inc.,162.71,990,2267.28
2024-10-18 16:00:00,AAPL,Apple Inc.,175.56,740,2267.17
2024-10-18 16:00:00,AMZN,Amazon.com Inc.,144.24,1160,2267.17
2024-10-18 16:00:00,GOOGL,Alphabet Inc.,140.12,2270,2267.17
2024-10-18 16:00:00,JPM,JPMorgan Chase & Co.,148.88,1570,2267.17
2024-10-18 16:00:00,META,Meta Platforms Inc.,302.78,2460,2267.17
2024-10-18 16:00:00,MSFT,Microsoft Corporation,335.34,590,2267.17
2024-10-18 16:00:00,NVDA,NVIDIA Corporation,454.42,2580,2267.17
2024-10-18 16:00:00,PG,Procter & Gamble Company,156.11,750,2267.17
2024-10-18 16:00:00,TSLA,Tesla Inc.,247.2,1720,2267.17
2024-10-18 16:00:00,WMT,Walmart Inc.,162.52,1790,2267.17
2024-10-21 09:00:00,AAPL,Apple Inc.,176.47,680,2265.84
2024-10-21 09:00:00,GOOGL,Alphabet Inc.,140.12,1080,2265.84
2024-10-21 09:00:00,MSFT,Microsoft Corporation,335.6,630,2265.84
2024-10-21 09:00:00,NVDA,NVIDIA Corporation,453.61,680,2265.84
2024-10-21 09:00:00,PG,Procter & Gamble Company,156.07,1000,2265.84
2024-10-21 09:00:00,TSLA,Tesla Inc.,246.96,1580,2265.84
2024-10-21 09:00:00,WMT,Walmart Inc.,162.36,460,2265.84
2024-10-21 10:00:00,AAPL,Apple Inc.,177.01,960,2268.96
2024-10-21 10:00:00,AMZN,Amazon.com Inc.,144.15,500,2268.96
2024-10-21 10:00:00,NVDA,NVIDIA Corporation,454.5,1190,2268.96
2024-10-21 10:00:00,PG,Procter & Gamble Company,155.84,620,2268.96
2024-10-21 10:00:00,TSLA,Tesla Inc.,247.32,2210,2268.96
2024-10-21 10:00:00,WMT,Walmart Inc.,163.2,260,2268.96
2024-10-21 11:00:00,AAPL,Apple Inc.,176.36,440,2267.15
2024-10-21 11:00:00,AMZN,Amazon.com Inc.,144.38,490,2267.15
2024-10-21 11:00:00,JPM,JPMorgan Chase & Co.,149.43,460,2267.15
2024-10-21 11:00:00,NVDA,NVIDIA Corporation,453.32,1230,2267.15
2024-10-21 11:00:00,PG,Procter & Gamble Company,155.86,2030,2267.15
2024-10-21 11:00:00,WMT,Walmart Inc.,163.18,840,2267.15
2024-10-21 12:00:00,AAPL,Apple Inc.,176.57,740,2268.99
2024-10-21 12:00:00,AMZN,Amazon.com Inc.,144.48,470,2268.99
2024-10-21 12:00:00,GOOGL,Alphabet Inc.,140.96,420,2268.99
2024-10-21 12:00:00,JPM,JPMorgan Chase & Co.,149.58,1040,2268.99
2024-10-21 12:00:00,META,Meta Platforms Inc.,303.16,1310,2268.99
2024-10-21 12:00:00,MSFT,Microsoft Corporation,335.61,580,2268.99
2024-10-21 12:00:00,NVDA,NVIDIA Corporation,452.8,1540,2268.99
2024-10-21 12:00:00,TSLA,Tesla Inc.,246.51,450,2268.99
2024-10-21 13:00:00,AAPL,Apple Inc.,176.77,1300,2269.39
2024-10-21 13:00:00,AMZN,Amazon.com Inc.,144.27,300,2269.39
2024-10-21 13:00:00,GOOGL,Alphabet Inc.,140.4,580,2269.39
2024-10-21 13:00:00,META,Meta Platforms Inc.,303.51,1180,2269.39
2024-10-21 13:00:00,MSFT,Microsoft Corporation,335.65,1460,2269.39
2024-10-21 13:00:00,TSLA,Tesla Inc.,246.94,300,2269.39
2024-10-21 13:00:00,WMT,Walmart Inc.,162.48,340,2269.39
2024-10-21 14:00:00,AAPL,Apple Inc.,176.85,1110,2267.75
2024-10-21 14:00:00,AMZN,Amazon.com Inc.,144.25,870,2267.75
2024-10-21 14:00:00,META,Meta Platforms Inc.,302.89,670,2267.75
2024-10-21 14:00:00,MSFT,Microsoft Corporation,335.79,1000,2267.75
2024-10-21 14:00:00,NVDA,NVIDIA Corporation,452.48,900,2267.75
2024-10-21 14:00:00,PG,Procter & Gamble Company,156.03,840,2267.75
2024-10-21 14:00:00,TSLA,Tesla Inc.,247.13,860,2267.75
2024-10-21 14:00:00,WMT,Walmart Inc.,162.1,1690,2267.75
2024-10-21 15:00:00,AAPL,Apple Inc.,177.32,1420,2268.17
2024-10-21 15:00:00,GOOGL,Alphabet Inc.,140.32,800,2268.17
2024-10-21 15:00:00,META,Meta Platforms Inc.,302.49,1540,2268.17
2024-10-21 15:00:00,MSFT,Microsoft Corporation,335.96,1230,2268.17
2024-10-21 15:00:00,NVDA,NVIDIA Corporation,450.84,2160,2268.17
2024-10-21 15:00:00,PG,Procter & Gamble Company,156.12,1280,2268.17
2024-10-21 15:00:00,TSLA,Tesla Inc.,248.01,870,2268.17
2024-10-21 15:00:00,WMT,Walmart Inc.,162.04,950,2268.17
2024-10-21 16:00:00,AAPL,Apple Inc.,177.58,1630,2272.62
2024-10-21 16:00:00,AMZN,Amazon.com Inc.,145.45,1260,2272.62
2024-10-21 16:00:00,GOOGL,Alphabet Inc.,140.72,1220,2272.62
2024-10-21 16:00:00,JPM,JPMorgan Chase & Co.,149.88,950,2272.62
2024-10-21 16:00:00,META,Meta Platforms Inc.,302.41,2760,2272.62
2024-10-21 16:00:00,MSFT,Microsoft Corporation,336.98,1530,2272.62
2024-10-21 16:00:00,NVDA,NVIDIA Corporation,452.27,1580,2272.62
2024-10-21 16:00:00,PG,Procter & Gamble Company,156.75,1590,2272.62
2024-10-21 16:00:00,TSLA,Tesla Inc.,248.63,330,2272.62
2024-10-21 16:00:00,WMT,Walmart Inc.,161.95,960,2272.62
2024-10-22 09:00:00,AAPL,Apple Inc.,177.74,940,2272.09
2024-10-22 09:00:00,AMZN,Amazon.com Inc.,145.73,3220,2272.09
2024-10-22 09:00:00,GOOGL,Alphabet Inc.,140.91,1490,2272.09
2024-10-22 09:00:00,JPM,JPMorgan Chase & Co.,150.06,1310,2272.09
2024-10-22 09:00:00,META,Meta Platforms Inc.,302.02,1760,2272.09
2024-10-22 09:00:00,MSFT,Microsoft Corporation,337.13,1850,2272.09
2024-10-22 09:00:00,NVDA,NVIDIA Corporation,451.5,1950,2272.09
2024-10-22 09:00:00,PG,Procter & Gamble Company,156.92,450,2272.09
2024-10-22 09:00:00,TSLA,Tesla Inc.,248.26,2790,2272.09
2024-10-22 09:00:00,WMT,Walmart Inc.,161.82,860,2272.09
2024-10-22 10:00:00,AAPL,Apple Inc.,177.6,1500,2271.43
2024-10-22 10:00:00,AMZN,Amazon.com Inc.,145.46,970,2271.43
2024-10-22 10:00:00,GOOGL,Alphabet Inc.,140.86,350,2271.43
2024-10-22 10:00:00,JPM,JPMorgan Chase & Co.,150.26,1090,2271.43
2024-10-22 10:00:00,META,Meta Platforms Inc.,301.45,610,2271.43
2024-10-22 10:00:00,MSFT,Microsoft Corporation,337.5,680,2271.43
2024-10-22 10:00:00,NVDA,NVIDIA Corporation,452.31,860,2271.43
2024-10-22 10:00:00,PG,Procter & Gamble Company,156.66,1130,2271.43
2024-10-22 10:00:00,TSLA,Tesla Inc.,247.88,1730,2271.43
2024-10-22 10:00:00,WMT,Walmart Inc.,161.45,590,2271.43
2024-10-22 11:00:00,AAPL,Apple Inc.,178.16,810,2273.41
2024-10-22 11:00:00,AMZN,Amazon.com Inc.,145.44,1360,2273.41
2024-10-22 11:00:00,GOOGL,Alphabet Inc.,141.59,740,2273.41
2024-10-22 11:00:00,JPM,JPMorgan Chase & Co.,150.22,2200,2273.41
2024-10-22 11:00:00,META,Meta Platforms Inc.,300.87,1660,2273.41
2024-10-22 11:00:00,PG,Procter & Gamble Company,156.95,900,2273.41
2024-10-22 11:00:00,TSLA,Tesla Inc.,247.4,1920,2273.41
2024-10-22 12:00:00,AAPL,Apple Inc.,178.4,430,2272.67
2024-10-22 12:00:00,AMZN,Amazon.com Inc.,146.03,1650,2272.67
2024-10-22 12:00:00,GOOGL,Alphabet Inc.,141.65,560,2272.67
2024-10-22 12:00:00,JPM,JPMorgan Chase & Co.,150.16,880,2272.67
2024-10-22 12:00:00,MSFT,Microsoft Corporation,337.2,670,2272.67
2024-10-22 12:00:00,NVDA,NVIDIA Corporation,453.74,210,2272.67
2024-10-22 12:00:00,PG,Procter & Gamble Company,156.39,140,2272.67
2024-10-22 13:00:00,AAPL,Apple Inc.,178.1,1570,2274.52
2024-10-22 13:00:00,AMZN,Amazon.com Inc.,145.9,630,2274.52
2024-10-22 13:00:00,GOOGL,Alphabet Inc.,141.71,1140,2274.52
2024-10-22 13:00:00,JPM,JPMorgan Chase & Co.,150.39,820,2274.52
2024-10-22 13:00:00,MSFT,Microsoft Corporation,337.13,200,2274.52
2024-10-22 13:00:00,NVDA,NVIDIA Corporation,453.77,350,2274.52
2024-10-22 13:00:00,TSLA,Tesla Inc.,248.09,540,2274.52
2024-10-22 13:00:00,WMT,Walmart Inc.,161.92,970,2274.52
2024-10-22 14:00:00,GOOGL,Alphabet Inc.,141.55,690,2274.68
2024-10-22 14:00:00,JPM,JPMorgan Chase & Co.,150.68,530,2274.68
2024-10-22 14:00:00,META,Meta Platforms Inc.,301.12,170,2274.68
2024-10-22 14:00:00,MSFT,Microsoft Corporation,336.45,370,2274.68
2024-10-22 14:00:00,NVDA,NVIDIA Corporation,454.5,980,2274.68
2024-10-22 14:00:00,PG,Procter & Gamble Company,156.96,590,2274.68
2024-10-22 14:00:00,TSLA,Tesla Inc.,247.6,1830,2274.68
2024-10-22 14:00:00,WMT,Walmart Inc.,161.71,650,2274.68
2024-10-22 15:00:00,AAPL,Apple Inc.,179.32,840,2277.32
2024-10-22 15:00:00,AMZN,Amazon.com Inc.,146.67,2260,2277.32
2024-10-22 15:00:00,GOOGL,Alphabet Inc.,141.73,1610,2277.32
2024-10-22 15:00:00,JPM,JPMorgan Chase & Co.,151.19,1310,2277.32
2024-10-22 15:00:00,META,Meta Platforms Inc.,300.34,1570,2277.32
2024-10-22 15:00:00,MSFT,Microsoft Corporation,336.75,150,2277.32
2024-10-22 15:00:00,NVDA,NVIDIA Corporation,454.31,890,2277.32
2024-10-22 15:00:00,PG,Procter & Gamble Company,157.06,1530,2277.32
2024-10-22 15:00:00,TSLA,Tesla Inc.,247.81,1320,2277.32
2024-10-22 15:00:00,WMT,Walmart Inc.,162.14,1920,2277.32
2024-10-22 16:00:00,MSFT,Microsoft Corporation,336.12,850,2277.93
2024-10-22 16:00:00,NVDA,NVIDIA Corporation,454.94,1200,2277.93
2024-10-22 16:00:00,PG,Procter & Gamble Company,157.2,1500,2277.93
2024-10-22 16:00:00,TSLA,Tesla Inc.,247.96,810,2277.93
2024-10-23 09:00:00,AAPL,Apple Inc.,180.08,790,2277.42
2024-10-23 09:00:00,GOOGL,Alphabet Inc.,142.3,740,2277.42
2024-10-23 09:00:00,JPM,JPMorgan Chase & Co.,150.58,990,2277.42
2024-10-23 09:00:00,META,Meta Platforms Inc.,300.31,420,2277.42
2024-10-23 09:00:00,MSFT,Microsoft Corporation,334.71,590,2277.42
2024-10-23 09:00:00,NVDA,NVIDIA Corporation,455.45,600,2277.42
2024-10-23 09:00:00,PG,Procter & Gamble Company,157.75,920,2277.42
2024-10-23 09:00:00,TSLA,Tesla Inc.,247.28,1610,2277.42
2024-10-23 09:00:00,WMT,Walmart Inc.,162.27,360,2277.42
2024-10-23 10:00:00,AAPL,Apple Inc.,180.38,2120,2277.03
2024-10-23 10:00:00,AMZN,Amazon.com Inc.,146.84,1690,2277.03
2024-10-23 10:00:00,GOOGL,Alphabet Inc.,142.59,130,2277.03
2024-10-23 10:00:00,JPM,JPMorgan Chase & Co.,150.63,960,2277.03
2024-10-23 10:00:00,META,Meta Platforms Inc.,300.78,880,2277.03
2024-10-23 10:00:00,MSFT,Microsoft Corporation,334.26,990,2277.03
2024-10-23 10:00:00,NVDA,NVIDIA Corporation,454.79,2680,2277.03
2024-10-23 10:00:00,PG,Procter & Gamble Company,157.52,310,2277.03
2024-10-23 11:00:00,AMZN,Amazon.com Inc.,146.44,2750,2278.70
2024-10-23 11:00:00,GOOGL,Alphabet Inc.,143.07,1420,2278.70
2024-10-23 11:00:00,JPM,JPMorgan Chase & Co.,150.63,3580,2278.70
2024-10-23 11:00:00,META,Meta Platforms Inc.,300.49,840,2278.70
2024-10-23 11:00:00,MSFT,Microsoft Corporation,333.93,2050,2278.70
2024-10-23 11:00:00,NVDA,NVIDIA Corporation,456.97,520,2278.70
2024-10-23 11:00:00,PG,Procter & Gamble Company,157.54,3000,2278.70
2024-10-23 11:00:00,TSLA,Tesla Inc.,246.79,890,2278.70
2024-10-23 11:00:00,WMT,Walmart Inc.,162.36,2420,2278.70
2024-10-23 12:00:00,AAPL,Apple Inc.,180.4,100,2278.91
2024-10-23 12:00:00,AMZN,Amazon.com Inc.,146.36,470,2278.91
2024-10-23 12:00:00,GOOGL,Alphabet Inc.,143.07,130,2278.91
2024-10-23 12:00:00,JPM,JPMorgan Chase & Co.,150.1,1730,2278.91
2024-10-23 12:00:00,META,Meta Platforms Inc.,300.61,520,2278.91
2024-10-23 12:00:00,MSFT,Microsoft Corporation,333.9,1280,2278.91
2024-10-23 12:00:00,PG,Procter & Gamble Company,157.42,490,2278.91
2024-10-23 12:00:00,TSLA,Tesla Inc.,247.21,980,2278.91
2024-10-23 12:00:00,WMT,Walmart Inc.,162.04,510,2278.91
2024-10-23 13:00:00,AMZN,Amazon.com Inc.,146.4,850,2278.82
2024-10-23 13:00:00,JPM,JPMorgan Chase & Co.,149.81,1630,2278.82
2024-10-23 13:00:00,META,Meta Platforms Inc.,300.38,510,2278.82
2024-10-23 13:00:00,NVDA,NVIDIA Corporation,458.1,1780,2278.82
2024-10-23 13:00:00,TSLA,Tesla Inc.,247.93,1540,2278.82
2024-10-23 14:00:00,AAPL,Apple Inc.,179.66,1440,2278.74
2024-10-23 14:00:00,AMZN,Amazon.com Inc.,146.06,1130,2278.74
2024-10-23 14:00:00,GOOGL,Alphabet Inc.,143.15,190,2278.74
2024-10-23 14:00:00,JPM,JPMorgan Chase & Co.,150.05,1140,2278.74
2024-10-23 14:00:00,META,Meta Platforms Inc.,301.36,470,2278.74
2024-10-23 14:00:00,MSFT,Microsoft Corporation,333.85,460,2278.74
2024-10-23 14:00:00,TSLA,Tesla Inc.,247.89,950,2278.74
2024-10-23 14:00:00,WMT,Walmart Inc.,161.48,250,2278.74
2024-10-23 15:00:00,AAPL,Apple Inc.,180.26,970,2279.82
2024-10-23 15:00:00,AMZN,Amazon.com Inc.,145.95,1200,2279.82
2024-10-23 15:00:00,GOOGL,Alphabet Inc.,143.37,1090,2279.82
2024-10-23 15:00:00,JPM,JPMorgan Chase & Co.,150.55,950,2279.82
2024-10-23 15:00:00,META,Meta Platforms Inc.,301.49,550,2279.82
2024-10-23 15:00:00,MSFT,Microsoft Corporation,333.39,780,2279.82
2024-10-23 15:00:00,NVDA,NVIDIA Corporation,458.23,1510,2279.82
2024-10-23 15:00:00,PG,Procter & Gamble Company,157.04,1180,2279.82
2024-10-23 15:00:00,TSLA,Tesla Inc.,247.7,1450,2279.82
2024-10-23 16:00:00,AAPL,Apple Inc.,180.7,900,2279.49
2024-10-23 16:00:00,AMZN,Amazon.com Inc.,145.86,430,2279.49
2024-10-23 16:00:00,GOOGL,Alphabet Inc.,142.71,1000,2279.49
2024-10-23 16:00:00,JPM,JPMorgan Chase & Co.,151.05,800,2279.49
2024-10-23 16:00:00,META,Meta Platforms Inc.,301.92,1910,2279.49
2024-10-23 16:00:00,MSFT,Microsoft Corporation,332.65,870,2279.49
2024-10-23 16:00:00,NVDA,NVIDIA Corporation,458.11,1450,2279.49
2024-10-23 16:00:00,PG,Procter & Gamble Company,157.21,1370,2279.49
2024-10-23 16:00:00,TSLA,Tesla Inc.,247.51,1440,2279.49
2024-10-23 16:00:00,WMT,Walmart Inc.,161.77,1040,2279.49
2024-10-24 09:00:00,AAPL,Apple Inc.,180.3,890,2280.33
2024-10-24 09:00:00,GOOGL,Alphabet Inc.,142.94,1860,2280.33
2024-10-24 09:00:00,META,Meta Platforms Inc.,301.77,100,2280.33
2024-10-24 09:00:00,MSFT,Microsoft Corporation,334.45,670,2280.33
2024-10-24 09:00:00,PG,Procter & Gamble Company,156.34,290,2280.33
2024-10-24 09:00:00,TSLA,Tesla Inc.,247.84,820,2280.33
